knowledge_Administration and Management,knowledge_Administrative,knowledge_Economics and Accounting,knowledge_Sales and Marketing,knowledge_Customer and Personal Service,knowledge_Personnel and Human Resources,knowledge_Transportation,knowledge_Production and Processing,knowledge_Food Production,knowledge_Computers and Electronics,knowledge_Engineering and Technology,knowledge_Design,knowledge_Building and Construction,knowledge_Mechanical,knowledge_Mathematics,knowledge_Physics,knowledge_Chemistry,knowledge_Biology,knowledge_Psychology,knowledge_Sociology and Anthropology,knowledge_Geography,knowledge_Medicine and Dentistry,knowledge_Therapy and Counseling,knowledge_Education and Training,knowledge_English Language,knowledge_Foreign Language,knowledge_Fine Arts,knowledge_History and Archeology,knowledge_Philosophy and Theology,knowledge_Public Safety and Security,knowledge_Law and Government,knowledge_Telecommunications,knowledge_Communications and Media,skills_Reading Comprehension,skills_Active Listening,skills_Writing,skills_Speaking,skills_Mathematics,skills_Science,skills_Critical Thinking,skills_Active Learning,skills_Learning Strategies,skills_Monitoring,skills_Social Perceptiveness,skills_Coordination,skills_Persuasion,skills_Negotiation,skills_Instructing,skills_Service Orientation,skills_Complex Problem Solving,skills_Operations Analysis,skills_Technology Design,skills_Equipment Selection,skills_Installation,skills_Programming,skills_Operations Monitoring,skills_Operation and Control,skills_Equipment Maintenance,skills_Troubleshooting,skills_Repairing,skills_Quality Control Analysis,skills_Judgment and Decision Making,skills_Systems Analysis,skills_Systems Evaluation,skills_Time Management,skills_Management of Financial Resources,skills_Management of Material Resources,skills_Management of Personnel Resources,abilities_Oral Comprehension,abilities_Written Comprehension,abilities_Oral Expression,abilities_Written Expression,abilities_Fluency of Ideas,abilities_Originality,abilities_Problem Sensitivity,abilities_Deductive Reasoning,abilities_Inductive Reasoning,abilities_Information Ordering,abilities_Category Flexibility,abilities_Mathematical Reasoning,abilities_Number Facility,abilities_Memorization,abilities_Speed of Closure,abilities_Flexibility of Closure,abilities_Perceptual Speed,abilities_Spatial Orientation,abilities_Visualization,abilities_Selective Attention,abilities_Time Sharing,abilities_Arm-Hand Steadiness,abilities_Manual Dexterity,abilities_Finger Dexterity,abilities_Control Precision,abilities_Multilimb Coordination,abilities_Response Orientation,abilities_Rate Control,abilities_Reaction Time,abilities_Wrist-Finger Speed,abilities_Speed of Limb Movement,abilities_Static Strength,abilities_Explosive Strength,abilities_Dynamic Strength,abilities_Trunk Strength,abilities_Stamina,abilities_Extent Flexibility,abilities_Dynamic Flexibility,abilities_Gross Body Coordination,abilities_Gross Body Equilibrium,abilities_Near Vision,abilities_Far Vision,abilities_Visual Color Discrimination,abilities_Night Vision,abilities_Peripheral Vision,abilities_Depth Perception,abilities_Glare Sensitivity,abilities_Hearing Sensitivity,abilities_Auditory Attention,abilities_Sound Localization,abilities_Speech Recognition,abilities_Speech Clarity,interest_Realistic,interest_Investigative,interest_Artistic,interest_Social,interest_Enterprising,interest_Conventional,onetsoc_code
0.2959391,-1.515019,3.8405452,1.1064416,0.3157669,-0.014841216,-0.700537,-1.0424412,-0.59091455,0.13208307,-0.9233676,-1.1639404,-0.9689897,-1.3354632,1.817828,-0.919483,-1.1850321,-0.705006,-0.0734857,-0.037736118,0.13243914,-0.50023824,-0.6228645,-0.7023855,1.1891298,-0.9765177,-0.38130167,1.1233947,-0.6676281,-1.9158531,0.896487,-0.36770657,0.30823165,0.95714396,0.88544446,0.6929641,0.70308536,1.3861804,-1.0785114,1.0707926,1.2239423,0.1655959,0.5024455,-0.36823905,-0.0070404112,0.74470687,0.76343685,0.28457844,-0.12195211,1.0929356,-0.06603551,0.3812119,-1.0576934,-0.47831795,0.29569063,-0.9343646,-1.3778397,-0.85005784,-1.3799659,-0.8055694,-1.399996,1.4069794,1.1955153,1.0817959,0.47156158,1.8004347,0.63214135,0.55351865,0.6525101,0.8196199,0.6404509,0.68784034,0.9070012,1.0745049,0.36147565,1.3798734,0.93491364,1.4368558,0.7309593,2.086467,1.9853731,1.2807041,1.0714966,1.2061915,0.45359787,-0.9602125,-0.06322563,0.30195725,0.39466494,-1.748491,-1.6769164,-0.6149546,-1.5998483,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-1.8048834,-0.9535092,-1.2823173,-0.96109784,-1.3349286,-2.148116,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.07159931,-0.07580092,-0.8779011,-0.81559694,-0.8334717,-0.89593554,-0.85538954,-0.5682837,-0.596502,-0.86863744,0.319864,0.74541485,-1.5387659,0.22564271,-0.38164902,-0.19518909,2.4988165,0.7278172,11-3031.03
1.8148608,0.37314498,0.5381565,-0.09297805,0.18935573,1.6656451,0.51733714,2.410085,-0.08408454,-0.053791355,0.89226955,0.4441289,0.076895624,0.8689267,0.4455524,-0.045155462,0.034298588,-0.4033915,0.45820212,-0.009817826,-0.05832758,-0.4590734,-0.08458226,0.59553313,-0.66927844,0.13415457,-0.5956776,-0.6428039,-0.039030466,0.22156887,-0.021643527,0.1100628,-0.049120683,0.73948675,0.622074,0.3126174,0.95100725,1.3861804,-0.38252085,1.0707926,0.9726436,1.7037097,1.8017966,0.7170107,2.2944477,0.74470687,1.2637373,0.49308595,0.10692129,0.8289027,1.3295943,-0.27405107,0.58742404,-0.47831795,0.03671604,0.755161,0.6321046,0.34637672,0.25793687,0.52078146,1.0705357,1.6772455,1.8495194,1.3147311,2.38618,3.1069849,2.933665,2.5713139,0.6525101,0.8196199,0.6404509,0.29389393,1.1297382,0.5952718,0.97637874,1.1136081,0.93491364,1.7800496,0.34107068,0.83139724,1.0469699,1.2807041,1.0714966,0.20373137,0.7626838,0.30314884,0.67538226,-0.22281155,0.7927325,-0.21057962,-0.26312953,-0.2343033,-0.19195133,-0.30510187,-0.07681261,0.40790042,0.3346222,0.33236256,0.45962855,-0.0650863,-0.10191382,-0.12858456,-0.0032045231,0.00041393607,-0.020754633,-0.5165115,0.31548554,-0.5525757,-1.2068652,0.2639906,0.4253021,-0.25107825,-0.08409939,-0.0736222,-0.38763857,-0.5682837,0.8231002,0.17755274,0.6529877,0.74541485,-0.20590463,-0.2362871,-0.4962703,-0.6146247,1.964262,0.7676332,11-3051.00
1.210744,0.40461433,-0.31801823,-0.7533325,0.44217774,1.3631575,-0.028606575,2.0499294,1.4532995,0.4241718,1.2253153,0.2866957,-0.07089252,-0.15237318,0.722927,1.0065717,2.3221154,1.0526779,-0.0493181,-0.21920519,-0.4398612,0.09665256,0.20250155,1.6033287,0.672905,-0.551154,-0.5956776,-0.6613955,-0.1684477,1.0392402,0.5372183,-0.9339514,-0.18895406,0.95714396,0.622074,1.1050069,0.70308536,0.9446302,0.32469526,0.5176553,0.9726436,0.58990276,1.4899526,0.17438583,1.6406159,1.0061021,0.76343685,0.7189695,0.10692129,1.0929356,1.1234214,0.9860698,0.4111616,-0.47831795,0.5546652,0.9322888,0.78141487,0.20280457,0.913098,0.08261207,2.412553,1.6772455,1.6197338,1.9776995,1.2313306,1.8004347,1.7829031,1.3001027,0.6525101,0.8196199,0.6404509,1.0817868,0.66570246,0.37408772,1.2715319,1.1136081,1.1799755,0.35007378,-0.048817944,0.83139724,1.0469699,1.2807041,1.7268934,1.5227575,1.0975275,-0.53909206,-0.06322563,-0.7475803,0.39466494,-0.21057962,-0.26312953,-0.6149546,-0.19195133,-0.4384622,-0.43710387,-0.26002377,-0.42700195,0.07589306,-0.9535092,-0.81976956,-0.96109784,-0.93281394,-0.7803466,-0.527726,-0.7808123,-0.5165115,-0.8219822,-0.95853,1.3846177,0.9718902,0.94244605,-0.81559694,-0.8334717,-0.0736222,-0.85538954,0.25077394,-0.30356804,-0.6175518,-0.37414452,0.74541485,-0.53263724,0.41161445,-0.62726617,-0.47672808,1.4171298,1.1757475,11-3051.01
2.056507,1.1756146,1.3943312,-0.53770655,-0.6196743,2.186596,0.71331704,1.9008995,-0.40507692,0.4772788,1.5368743,1.4449555,1.5888822,2.0115693,1.1608876,1.9569277,1.7815872,0.36624524,0.6877946,0.28332442,0.22048526,0.024614075,0.57331806,0.80930775,0.13947321,0.29957366,-0.34832078,0.28677434,0.79293674,1.6560802,1.1892239,1.2425525,0.106250115,0.73948675,0.05143697,0.6929641,0.70308536,1.1654053,0.4706289,1.0707926,0.7406761,0.81973606,1.4899526,0.7170107,1.6406159,0.5034195,0.76343685,0.7189695,-0.12195211,0.8289027,-0.06603551,0.683641,0.77837527,-0.47831795,0.5546652,0.9322888,0.78141487,0.944594,1.0834401,1.266854,1.0705357,1.1141907,0.96572983,1.0817959,1.5960194,2.837379,2.6344666,2.0466866,0.93931425,0.15731956,0.8938445,0.48298803,0.20166682,0.15290366,0.97637874,1.1136081,0.93491364,0.35007378,0.34107068,1.0460804,1.0469699,0.22196655,0.3614819,0.52029735,0.45359787,0.7242693,0.4358339,-0.22281155,0.39466494,-0.21057962,-0.26312953,0.34428683,0.22478603,0.2505662,0.28347868,0.24759872,0.17746153,-1.2705718,0.21468471,-0.97800964,-0.68977654,-0.93281394,-0.40731862,-1.0558659,-0.9401792,-0.058730226,-0.8219822,0.2281056,-0.75767446,0.6037821,0.69421715,0.31344044,0.64555264,0.3539812,0.30463287,0.76807284,0.25976607,0.4286384,1.0138725,0.15938842,0.37495312,0.009675445,-0.76644915,-0.47672808,1.1215523,0.2997949,11-3051.02
1.8321209,0.8766552,1.3025984,0.33827415,-0.4806224,1.5648156,0.7553126,2.8074985,2.247333,0.43744856,1.3972101,1.096353,1.1000444,1.6475414,0.57694036,1.6274709,2.0581365,1.1670835,0.3373641,-0.16336861,0.33788005,-0.50023824,-0.4673607,0.3206797,-0.7553157,-0.9056238,-0.5462063,-0.43829668,-0.48274642,0.5515065,0.044887602,-0.50926787,-0.56184345,0.73948675,0.33675548,0.50279075,0.1659202,0.74083817,1.1666192,0.8052869,0.25740987,1.0495695,1.1521211,0.456551,1.3006232,0.74470687,0.76343685,0.7189695,0.58374137,0.34145826,0.12427743,0.3812119,-0.6904796,-0.47831795,1.032772,0.59165865,1.0570642,-0.25184056,0.25793687,-0.6634604,0.30802587,0.5511359,0.96572983,0.63384414,1.2313306,2.318907,1.7829031,2.5713139,0.93931425,0.8196199,0.6404509,0.68784034,0.42440373,0.5952718,0.36147565,0.55888826,0.15888332,-0.7367081,-0.048817944,0.83139724,0.59653664,0.5563043,1.0714966,0.8632445,1.0975275,-0.75807464,-0.06322563,1.9637272,1.9256928,0.2017588,-0.11609557,-0.6149546,-0.045529928,-0.17174165,-0.43710387,0.7552214,0.4917829,1.4009856,-0.7274071,-0.0650863,0.16940746,-0.3376842,-0.0032045231,0.16719498,-0.16786256,-0.5165115,-0.06367039,0.2281056,-0.34303758,0.6037821,0.94244605,-0.81559694,-0.8334717,-0.0736222,0.30463287,0.76807284,0.8231002,-0.86863744,0.6529877,1.0501488,-0.019200262,0.24363996,-0.76644915,-0.6146247,1.6435292,0.5386909,11-3051.03
1.7803398,1.4273696,1.5013534,-0.9420052,-0.6955212,2.489083,0.9652907,1.9754145,-0.57402027,0.6233233,1.8269465,1.1188436,1.406989,1.9104505,0.635335,1.5260997,1.6433125,-0.17458056,0.57904017,-0.27504176,-0.33714056,-0.21208405,0.5852799,0.8551166,-0.56603366,-0.9056238,-0.5462063,-0.252381,0.27526823,1.3691779,0.2444813,0.4993563,0.44806543,0.73948675,0.622074,-0.09942556,0.95100725,0.74083817,0.6053366,1.0707926,0.0061111883,0.37774935,1.4899526,0.17438583,1.6406159,0.5034195,0.52329284,0.7189695,-0.36989874,1.0929356,0.12427743,-0.27405107,0.58742404,-0.47831795,0.03671604,1.1094167,0.9192395,0.801022,1.2406785,0.674733,1.0705357,1.1141907,0.7359444,0.84886086,1.5960194,2.5677733,2.6344666,2.3090003,0.6525101,0.8196199,0.6404509,0.68784034,0.42440373,0.15290366,0.97637874,1.1136081,0.93491364,0.69326764,0.34107068,0.6332286,1.0469699,0.91850424,1.399195,0.8632445,0.7626838,0.30314884,-0.06322563,0.30195725,-0.003402642,0.2017588,-0.26312953,-0.05159084,-0.19195133,-0.17174165,0.11053885,0.40790042,0.17746153,-1.2705718,-0.7274071,0.08098129,-0.10191382,-0.53069925,-0.20526159,0.16719498,-0.020754633,-0.058730226,0.31548554,0.2281056,0.07159931,0.6037821,0.4253021,-0.25107825,-0.08409939,-0.27097726,0.54786336,-0.029430151,0.8231002,0.17755274,0.6529877,0.44068083,0.25566983,-0.08630988,-0.76644915,-0.6778273,1.2976412,0.81740344,11-3051.04
1.5559535,0.7822471,0.92037743,-0.7533325,-0.87249637,2.0017421,-0.46256167,0.7955943,-0.59091455,0.79592097,1.3327494,1.1075983,1.2819376,1.6778772,0.46015105,1.4373999,0.5748268,-0.14337909,0.784465,0.33916134,1.1156212,-0.037133325,0.08288327,0.7634989,0.25992545,-1.1655684,-0.5462063,0.1566335,-0.18693586,1.8856019,1.0694679,1.0832963,0.07517602,0.73948675,1.1488149,0.50279075,1.1989292,1.1654053,1.4472605,0.5176553,0.9726436,1.4738764,1.4899526,0.17438583,0.98678416,1.2674972,1.2637373,0.9448531,0.831688,0.8289027,0.12427743,0.3812119,0.58742404,0.005766875,1.032772,1.1094167,1.2063744,1.2437025,0.913098,0.82868457,1.2687885,1.4069794,1.1955153,1.3147311,1.9910997,2.318907,2.3582842,2.3090003,0.93931425,1.0287672,0.8938445,0.48298803,0.9070012,0.5952718,0.68122554,0.84734285,0.6694294,0.35007378,0.34107068,1.0460804,1.290955,0.5563043,1.0714966,0.8632445,2.050543,1.3643725,0.9348934,0.8704579,1.5276252,-0.07684833,-0.26312953,-0.41701573,0.08962805,-0.17174165,0.45641834,0.40790042,0.636854,1.4009856,-0.9535092,-1.2823173,-0.96109784,-0.3376842,-0.20526159,-0.8751865,-0.020754633,-0.5165115,-1.2011381,0.025128469,-0.34303758,-0.07580092,1.190675,1.1715088,0.64555264,0.1401795,1.0156144,0.76807284,1.1160342,0.9726572,0.6529877,0.44068083,0.38532558,0.18364914,-0.76644915,-0.6146247,1.1152637,0.49887493,11-3051.06
2.1428099,1.0812066,2.4186833,0.86386234,0.73292303,1.64884,0.48934004,0.3857621,0.33827373,0.6631535,-0.010177443,-0.050661463,0.77036315,-0.52651274,0.547743,-0.72941184,-0.46851823,-0.5073965,-0.44808382,-0.19128689,0.044392865,-0.31499627,-0.5032461,-0.030521765,0.46641544,-0.52752274,-0.16692576,-0.02928219,0.07189841,-0.09402367,1.8279233,0.853259,0.7743433,0.73948675,0.88544446,1.1050069,0.95100725,0.9446302,-1.0785114,0.5176553,0.25740987,0.37774935,1.4899526,1.5418007,1.6406159,1.750072,2.5244951,0.9448531,1.0605613,0.58518046,0.9172487,0.3812119,-1.0576934,-0.47831795,0.5546652,-0.7708621,-1.3778397,-0.85005784,-0.0696437,-0.8055694,-0.45448396,1.1141907,1.4076246,0.84886086,2.38618,2.837379,2.933665,2.8134491,0.6525101,0.6104727,0.6404509,0.68784034,1.8350726,1.2956889,0.04172579,0.84734285,0.4039452,1.0650617,-0.048817944,0.83139724,1.290955,0.5563043,0.7164892,-0.4557817,-0.19033171,-0.9602125,-1.0613446,0.8704579,-0.003402642,-1.748491,-1.6769164,-2.518211,-1.5998483,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-0.99272996,-0.9535092,-1.2823173,-0.96109784,-0.53069925,-0.98240346,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,-1.2068652,-0.81201726,-0.8779011,-0.81559694,-0.8334717,-0.27097726,-0.85538954,-0.5682837,-0.30356804,-0.86863744,1.3747573,1.0501488,-1.3416892,-0.7942024,-0.43895972,-0.07452949,2.6434608,1.0264376,11-3061.00
1.9356836,0.6406346,1.6542414,0.8099559,0.7076408,1.9513276,3.2750523,0.8949477,1.0985185,0.2515741,0.08651345,-0.20809494,0.21331546,-0.08159009,0.722927,-0.51399773,-0.25482097,-0.38259056,0.39778313,0.28332442,1.5705268,-0.397326,0.2742724,0.122174375,0.22551052,0.53588694,-0.28235883,0.11945018,0.23829193,1.0679305,0.856568,0.88864934,0.35484278,0.7213482,0.53428334,0.6929641,0.78572595,0.8766995,-0.60703397,0.89378875,0.33473238,0.51918495,1.4899526,0.26120573,1.8759952,1.3479264,1.6839899,0.49308595,0.18321243,1.0116948,1.2502967,-0.27405107,-0.8667422,-0.47831795,-0.28202185,-0.19860327,-0.18335852,-0.85005784,-0.3448114,-0.75819975,-0.19523053,0.6412246,0.96572983,1.1534681,1.3528936,2.4018624,2.3582842,1.9659749,0.5569088,0.74990416,0.55598634,0.8926927,0.7399481,0.66900027,0.7796099,0.47013313,0.42436752,0.35007378,0.22110516,0.76534104,0.82175326,0.11052064,-0.07544941,-0.112834595,-0.29336035,0.033631817,-0.4824357,-0.7475803,-0.24836688,-0.8680926,-0.78340316,-0.93470174,-0.6650047,-0.6718429,-0.68210185,-0.5405521,-0.7292338,-1.2705718,-0.63319796,-0.8806311,-0.57672614,-0.5950375,-1.0445747,-0.70840544,-0.84210724,-0.5165115,-0.7006523,-0.6306437,-0.48124987,-0.5571729,-1.1261299,-0.16075535,-0.26158237,-0.33676228,-0.31279847,-0.74071693,-0.6866354,-0.17815182,1.0138725,0.6516507,-0.53263724,-0.41625974,-0.76644915,-0.29286578,2.014573,1.2155635,11-3071.00
2.2636325,-0.7282841,2.525705,1.160348,0.42953664,2.152986,3.3030493,1.5904206,1.3688279,0.18519038,0.2046909,-0.028171005,-0.20731236,-0.22315627,0.5623417,-0.7167404,-0.89591247,-0.6426029,0.18027441,-0.67985755,1.2476908,-0.71635395,-0.14439148,-0.3359144,0.65569794,1.5284024,-0.43077302,-0.45688823,-0.64913994,0.09246263,0.57713723,0.41088015,0.1373242,0.95714396,0.88544446,1.1050069,0.95100725,0.74083817,-0.9438035,0.8052869,1.2239423,0.37774935,1.8017966,1.2596356,2.2944477,1.750072,2.2643385,0.49308595,0.33579472,1.3569684,0.7269358,0.9860698,-1.0576934,-0.47831795,0.03671604,-0.43023193,-1.3778397,-0.85005784,-0.56756616,-0.8055694,-0.63748616,1.6772455,1.8495194,2.2106347,2.7508688,2.0700405,4.084427,1.3001027,0.6525101,0.8196199,0.6404509,1.0817868,0.42440373,0.83488834,0.68122554,0.84734285,0.93491364,1.4368558,1.8406409,0.83139724,0.82175326,0.5563043,0.3614819,0.20373137,0.14451197,-0.9602125,-0.3227368,0.30195725,-0.003402642,-1.748491,-1.6769164,-1.1783185,-1.4646902,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-1.2705718,-0.9535092,-1.2823173,-0.96109784,-1.3349286,-1.1844603,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.07159931,-0.07580092,-0.09184192,-0.81559694,-0.8334717,-0.27097726,-0.85538954,-0.8269334,-0.596502,-0.86863744,0.6529877,0.74541485,-0.6259893,-0.47025165,-0.76644915,-0.48821947,2.2095282,0.87712747,11-3071.04
1.6940372,0.5462265,1.8682853,-0.32208043,0.42953664,3.2957165,-1.4984546,-1.3280818,-0.6415975,-0.25294283,-1.2241832,-0.88280934,-0.9121481,-1.42647,0.3433614,-1.2616111,-1.3107365,-0.78820986,-0.50850284,0.115814656,-1.1148819,-0.50023824,0.011112245,-0.39699286,0.74173486,-0.5038914,-0.5956776,-0.549846,-0.039030466,-1.3563938,0.77673066,-0.42079198,0.80541736,0.95714396,0.88544446,1.2951803,0.95100725,0.74083817,-1.0785114,0.8052869,1.2239423,0.37774935,0.19060156,0.7170107,-0.0070404112,0.5034195,1.0035808,0.28457844,0.33579472,0.34145826,1.1234214,-0.5764802,-1.0576934,-0.47831795,0.29569063,-1.4521224,-1.3778397,-0.85005784,-1.3799659,-0.8055694,-1.399996,1.4069794,0.96572983,1.0817959,1.5960194,2.837379,-0.21942246,2.0466866,0.6525101,0.8196199,0.6404509,1.0817868,0.66570246,0.5952718,0.36147565,0.004168341,-0.086178556,-0.7367081,-0.048817944,1.0460804,1.0469699,-0.83677095,-0.6489224,-1.1152948,-1.4781909,-0.9602125,-1.5604041,-1.3160809,-1.5344304,-1.4698839,-1.6769164,-2.3354983,-1.5998483,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-0.7362604,-0.9535092,-1.2823173,-0.96109784,-0.93281394,-0.98240346,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,-0.34303758,-2.2278166,-1.6432738,-0.81559694,-0.8334717,-1.9156041,-0.85538954,-1.387341,-1.1373025,-0.86863744,0.6529877,0.74541485,-1.8810571,-0.53624153,-0.36527455,0.45407438,2.6434608,1.0363915,11-3111.00
2.6951444,0.40461433,0.64517826,0.2574145,0.58123,4.253594,-0.9245138,-0.17310013,-0.15166199,-0.39898705,-1.063032,-0.9727712,-0.76435995,-1.2545681,-0.19678944,-1.1602398,-1.0467575,-0.6530034,1.0744765,1.2046292,-0.557256,-0.30470508,1.0278676,1.4353627,0.9310174,0.063260384,-0.24937795,0.4169154,0.9778182,-0.18009461,2.147273,-0.5446581,0.7588063,0.95714396,1.1488149,1.1050069,1.1989292,0.09549583,-0.38252085,0.5176553,1.2239423,0.81973606,0.8142895,1.5418007,1.9806088,1.750072,2.5244951,0.9448531,0.831688,1.3569684,0.33045015,0.053580422,-1.0576934,-0.47831795,0.29569063,-1.1114923,-1.0907048,-0.85005784,-1.3799659,-0.8055694,-1.2169937,1.6772455,1.6197338,1.9776995,1.5960194,2.0700405,0.9313397,3.0555842,1.2500192,1.0287672,1.1683547,1.0817868,1.1297382,1.0745049,0.68122554,1.1136081,0.93491364,0.006879945,0.7309593,0.6332286,0.82175326,1.2807041,1.399195,-0.4557817,-0.5251754,-0.9602125,-0.8018335,0.30195725,-0.003402642,-1.1912768,-1.2471251,-0.9956059,-1.3182689,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-0.20194891,-0.9535092,-1.2823173,-0.96109784,-0.7237143,-1.1844603,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,0.5207901,-0.44390905,-1.6432738,-0.81559694,-0.8334717,-0.68213403,-0.6308691,-1.1071372,-0.8669021,-0.86863744,1.707881,1.3314413,-1.834381,-0.3922634,-0.18515532,0.5632426,2.6434608,0.6680932,11-3121.00
1.6940372,0.53049177,0.048913848,0.5943301,0.73292303,2.152986,-0.78452843,-0.17310013,-0.20234494,0.29140434,-0.7299861,0.15175267,-0.59383506,-1.011883,-0.6931447,-0.98284,-1.0341871,-0.6634039,1.2919853,1.4558941,-0.4985586,-0.5208207,0.16661596,2.7943594,1.137507,-0.2912094,-0.16692576,-0.49407133,0.47863802,-0.63913816,-0.034949753,-0.24384038,1.5978073,0.95714396,0.88544446,1.1050069,0.95100725,0.74083817,-0.090653904,0.8052869,1.475241,2.8175163,1.4899526,1.5418007,2.2944477,2.011467,1.0035808,2.2306504,1.2894347,0.8289027,1.1234214,0.053580422,-1.0576934,-0.47831795,0.29569063,-1.28862,-1.3778397,-0.85005784,-1.0523853,-0.8055694,-0.05797851,1.4069794,1.1955153,1.3147311,1.9910997,3.6047177,2.3582842,2.0466866,0.6525101,0.8196199,0.8938445,1.0817868,2.0578094,1.9961061,0.68122554,1.1136081,0.93491364,1.0650617,0.7309593,0.4350599,0.59653664,1.2807041,1.0714966,-0.4557817,-0.83426136,-0.9602125,-0.06322563,-0.7475803,-0.37084898,-0.9126697,-0.97567815,-0.6149546,-0.7551101,-1.4164381,-1.1576865,-1.0882499,-1.1765369,-1.5484139,-0.9535092,-1.2823173,-0.96109784,-1.3349286,-1.1844603,-1.222647,-1.2466542,-0.5165115,-1.2011381,-1.1458935,-0.34303758,0.2639906,-0.3400708,-0.81559694,-0.8334717,-0.89593554,-0.85538954,-1.1071372,-0.596502,-0.86863744,1.3747573,1.3314413,-1.3883653,-0.044316303,0.5598831,1.5170277,2.2346838,-0.58611214,11-3131.00
1.9184235,0.011246851,1.7306856,1.4837871,-0.25308254,1.6824499,1.1892678,1.7767081,3.3623586,-0.5848618,0.5592238,0.51160055,1.0659394,0.84870297,0.781322,0.24628705,1.3290519,2.040725,0.1319392,-0.121491,0.7487622,-0.21208405,-0.2520478,0.3054101,-0.4799959,0.13415457,-0.4142826,-0.04787374,0.33073267,0.16418813,0.5372183,-0.40309682,-0.28217632,-0.02231417,-0.036353182,-0.020186298,0.68242466,0.24834026,1.0319115,0.8052869,0.33473238,0.44846714,1.2560691,0.34802562,0.98678416,1.0061021,1.2637373,0.649467,-0.14102535,0.42269897,0.5207631,0.053580422,0.7196212,-0.32341072,0.05663714,0.7687865,0.76992923,0.50191337,0.4282789,0.4734118,0.8265328,1.1141907,0.6652413,0.9205334,1.6264108,2.0700405,1.9670248,1.8045515,0.6525101,0.17474891,0.6404509,0.5617776,0.3687195,0.44781575,0.7796099,0.6476434,0.6694294,0.46447173,0.7009672,0.15432057,0.74668103,-0.11237119,0.033783413,0.30925336,-0.29336035,0.7242693,0.19628555,-0.22281155,0.7927325,0.33549008,0.44941917,0.2681563,0.65278685,0.7617809,0.47083032,0.30103263,0.23790812,0.07589306,0.38426128,0.33659986,-0.48628554,0.20919184,0.3076519,0.3478746,0.18764839,-0.21132384,0.31548554,0.2281056,-0.20482527,0.15072677,0.59078795,1.0811858,1.0596795,0.6993525,0.7910938,0.33699045,0.25976607,0.9517334,0.20882274,0.15938842,0.27641472,-0.33827168,-0.7337002,-0.15496913,1.7252847,-0.008779368,11-9013.00
2.2981536,0.07418559,1.7459744,0.8234325,0.35369015,1.3631575,1.1612706,0.7831751,-0.47265416,0.2781276,1.966611,1.5349172,3.4532862,1.0509405,0.7375257,0.7658148,0.13486215,-0.26818508,0.3373641,-0.30296007,0.2058109,-0.397326,-0.4075515,0.045826305,0.56966025,0.25231108,-0.43077302,-0.15942325,-0.5382111,1.2257266,0.71019953,0.44627044,0.09071307,0.503691,0.622074,0.10659592,0.70308536,1.1654053,-0.090653904,0.5176553,0.9726436,0.37774935,1.4899526,0.456551,2.2944477,0.5034195,2.004182,0.28457844,0.10692129,1.0929356,1.5199071,-0.27405107,-1.0576934,-0.47831795,-0.20233743,0.4281563,-0.36712483,-0.85005784,-0.0696437,-0.8055694,1.0705357,1.1141907,0.7359444,0.84886086,2.38618,2.837379,2.6344666,2.8134491,0.365706,0.6104727,0.38705724,0.68784034,0.42440373,0.37408772,0.97637874,0.84734285,0.93491364,2.1232436,0.7309593,0.83139724,1.0469699,0.91850424,1.7268934,0.8632445,0.7626838,0.7242693,2.1925237,0.30195725,1.1601788,-1.4698839,-1.5411928,-1.3762572,-0.7551101,-0.4384622,-1.1576865,-1.0882499,-0.26984143,-0.99272996,-0.9535092,-0.36939406,-0.68977654,-0.7237143,-0.40731862,-0.18026552,-0.63370436,-0.5165115,-0.06367039,0.025128469,0.5207901,1.3399984,0.69421715,-0.5446279,-0.5968278,-0.0736222,0.30463287,-0.5682837,1.1160342,-0.86863744,0.6529877,0.44068083,0.032661997,-0.15229994,-0.16878086,-0.32159436,1.851062,0.28984067,11-9021.00
